Article slug,Article URL,Media URL,First recorded batch,All batch files,CSV status,CSV provided date,Pinterest upload confirmed,Pinterest uploaded date,Last Pinterest result,Last Pinterest error,Scheduled publish dates,Last updated
how-to-make-forest-journal-pages-feel-deep-not-muddy,https://sentimentalica.com/blog/how-to-make-forest-journal-pages-feel-deep-not-muddy.html,https://sentimentalica.com/blog/img/how-to-make-forest-journal-pages-feel-deep-not-muddy/palette2.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
how-to-make-printable-junk-journal-pages-feel-personal,https://sentimentalica.com/blog/how-to-make-printable-junk-journal-pages-feel-personal.html,https://sentimentalica.com/blog/img/how-to-make-printable-junk-journal-pages-feel-personal/gen1.png,UPLOAD_THIS_three-new-journal-guides.csv,UPLOAD_THIS_three-new-journal-guides.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-11,2026-08-12
how-to-make-printable-junk-journal-pages-feel-personal,https://sentimentalica.com/blog/how-to-make-printable-junk-journal-pages-feel-personal.html,https://sentimentalica.com/blog/img/how-to-make-printable-junk-journal-pages-feel-personal/gen2.png,UPLOAD_THIS_three-new-journal-guides.csv,UPLOAD_THIS_three-new-journal-guides.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-12,2026-08-12
how-to-make-printable-junk-journal-pages-feel-personal,https://sentimentalica.com/blog/how-to-make-printable-junk-journal-pages-feel-personal.html,https://sentimentalica.com/blog/img/how-to-make-printable-junk-journal-pages-feel-personal/gen3.png,UPLOAD_THIS_three-new-journal-guides.csv,UPLOAD_THIS_three-new-journal-guides.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-11,2026-08-12
how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy,https://sentimentalica.com/blog/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy.html,https://sentimentalica.com/blog/img/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy/gen1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-10,2026-08-12
how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy,https://sentimentalica.com/blog/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy.html,https://sentimentalica.com/blog/img/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy/gen2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-10,2026-08-12
how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy,https://sentimentalica.com/blog/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy.html,https://sentimentalica.com/blog/img/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy/gen3.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-10,2026-08-12
how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy,https://sentimentalica.com/blog/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy.html,https://sentimentalica.com/blog/img/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy/palette-abstract-wash.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-10,2026-08-12
how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy,https://sentimentalica.com/blog/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy.html,https://sentimentalica.com/blog/img/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy/palette-botanical-ledger.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-10,2026-08-12
how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy,https://sentimentalica.com/blog/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy.html,https://sentimentalica.com/blog/img/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy/palette-lantern-glow.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-10,2026-08-12
how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy,https://sentimentalica.com/blog/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy.html,https://sentimentalica.com/blog/img/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy/sugar-102.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-10,2026-08-12
how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy,https://sentimentalica.com/blog/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy.html,https://sentimentalica.com/blog/img/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy/sugar-129.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-10,2026-08-12
how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy,https://sentimentalica.com/blog/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy.html,https://sentimentalica.com/blog/img/how-to-mix-patterns-in-a-junk-journal-without-making-it-look-busy/sugar-145.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-10,2026-08-12
how-to-remember-an-ordinary-day-in-your-junk-journal,https://sentimentalica.com/blog/how-to-remember-an-ordinary-day-in-your-junk-journal.html,https://sentimentalica.com/blog/img/how-to-remember-an-ordinary-day-in-your-junk-journal/gen1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | ordinary-day-memory-keeping.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-01 | 2026-08-20,2026-08-12
how-to-remember-an-ordinary-day-in-your-junk-journal,https://sentimentalica.com/blog/how-to-remember-an-ordinary-day-in-your-junk-journal.html,https://sentimentalica.com/blog/img/how-to-remember-an-ordinary-day-in-your-junk-journal/gen2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | ordinary-day-memory-keeping.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-05 | 2026-08-20,2026-08-12
how-to-scrapbook-a-photo-backlog-without-the-pressure,https://sentimentalica.com/blog/how-to-scrapbook-a-photo-backlog-without-the-pressure.html,https://sentimentalica.com/blog/img/how-to-scrapbook-a-photo-backlog-without-the-pressure/atmospheric.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-25,2026-08-18
how-to-scrapbook-a-photo-backlog-without-the-pressure,https://sentimentalica.com/blog/how-to-scrapbook-a-photo-backlog-without-the-pressure.html,https://sentimentalica.com/blog/img/how-to-scrapbook-a-photo-backlog-without-the-pressure/infographic-v2.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-25,2026-08-18
how-to-scrapbook-a-photo-backlog-without-the-pressure,https://sentimentalica.com/blog/how-to-scrapbook-a-photo-backlog-without-the-pressure.html,https://sentimentalica.com/blog/img/how-to-scrapbook-a-photo-backlog-without-the-pressure/process.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-25,2026-08-18
how-to-start-a-junk-journal-with-what-you-have,https://sentimentalica.com/blog/how-to-start-a-junk-journal-with-what-you-have.html,https://sentimentalica.com/blog/img/how-to-start-a-junk-journal-with-what-you-have/gen1.png,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-05 | 2026-08-14,2026-08-12
how-to-start-a-junk-journal-with-what-you-have,https://sentimentalica.com/blog/how-to-start-a-junk-journal-with-what-you-have.html,https://sentimentalica.com/blog/img/how-to-start-a-junk-journal-with-what-you-have/gen2.png,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-08 | 2026-08-14,2026-08-12
how-to-start-a-junk-journal-with-what-you-have,https://sentimentalica.com/blog/how-to-start-a-junk-journal-with-what-you-have.html,https://sentimentalica.com/blog/img/how-to-start-a-junk-journal-with-what-you-have/page1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-11 | 2026-08-14,2026-08-12
how-to-start-a-junk-journal-with-what-you-have,https://sentimentalica.com/blog/how-to-start-a-junk-journal-with-what-you-have.html,https://sentimentalica.com/blog/img/how-to-start-a-junk-journal-with-what-you-have/page2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-14,2026-08-12
how-to-start-a-junk-journal-with-what-you-have,https://sentimentalica.com/blog/how-to-start-a-junk-journal-with-what-you-have.html,https://sentimentalica.com/blog/img/how-to-start-a-junk-journal-with-what-you-have/page3.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-14 | 2026-08-17,2026-08-12
how-to-turn-printable-art-into-a-digital-wallpaper,https://sentimentalica.com/blog/how-to-turn-printable-art-into-a-digital-wallpaper.html,https://sentimentalica.com/blog/img/how-to-turn-printable-art-into-a-digital-wallpaper/gen1.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
how-to-turn-printable-art-into-a-digital-wallpaper,https://sentimentalica.com/blog/how-to-turn-printable-art-into-a-digital-wallpaper.html,https://sentimentalica.com/blog/img/how-to-turn-printable-art-into-a-digital-wallpaper/gen2.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-13,2026-08-12
how-to-turn-printable-art-into-a-digital-wallpaper,https://sentimentalica.com/blog/how-to-turn-printable-art-into-a-digital-wallpaper.html,https://sentimentalica.com/blog/img/how-to-turn-printable-art-into-a-digital-wallpaper/gen3.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
how-to-turn-printable-art-into-a-digital-wallpaper,https://sentimentalica.com/blog/how-to-turn-printable-art-into-a-digital-wallpaper.html,https://sentimentalica.com/blog/img/how-to-turn-printable-art-into-a-digital-wallpaper/page1.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-14,2026-08-12
how-to-turn-printable-art-into-a-digital-wallpaper,https://sentimentalica.com/blog/how-to-turn-printable-art-into-a-digital-wallpaper.html,https://sentimentalica.com/blog/img/how-to-turn-printable-art-into-a-digital-wallpaper/page2.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-16,2026-08-12
how-to-turn-printable-art-into-a-digital-wallpaper,https://sentimentalica.com/blog/how-to-turn-printable-art-into-a-digital-wallpaper.html,https://sentimentalica.com/blog/img/how-to-turn-printable-art-into-a-digital-wallpaper/page3.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-12,2026-08-12
how-to-turn-printable-art-into-a-digital-wallpaper,https://sentimentalica.com/blog/how-to-turn-printable-art-into-a-digital-wallpaper.html,https://sentimentalica.com/blog/img/how-to-turn-printable-art-into-a-digital-wallpaper/palette-candlelight.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-12,2026-08-12
how-to-turn-printable-art-into-a-digital-wallpaper,https://sentimentalica.com/blog/how-to-turn-printable-art-into-a-digital-wallpaper.html,https://sentimentalica.com/blog/img/how-to-turn-printable-art-into-a-digital-wallpaper/palette-rose.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-15,2026-08-12
how-to-turn-printable-art-into-a-digital-wallpaper,https://sentimentalica.com/blog/how-to-turn-printable-art-into-a-digital-wallpaper.html,https://sentimentalica.com/blog/img/how-to-turn-printable-art-into-a-digital-wallpaper/palette-woodland.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
how-to-turn-travel-tickets-into-a-junk-journal-story,https://sentimentalica.com/blog/how-to-turn-travel-tickets-into-a-junk-journal-story.html,https://sentimentalica.com/blog/img/how-to-turn-travel-tickets-into-a-junk-journal-story/gen1.png,UPLOAD_TODAY_five-seasonal-articles_2026-08-13.csv,UPLOAD_TODAY_five-seasonal-articles_2026-08-13.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-13,No,,,,2026-08-13,2026-08-13
how-to-turn-travel-tickets-into-a-junk-journal-story,https://sentimentalica.com/blog/how-to-turn-travel-tickets-into-a-junk-journal-story.html,https://sentimentalica.com/blog/img/how-to-turn-travel-tickets-into-a-junk-journal-story/gen2.png,UPLOAD_TODAY_five-seasonal-articles_2026-08-13.csv,UPLOAD_TODAY_five-seasonal-articles_2026-08-13.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-13,No,,,,2026-08-13,2026-08-13
how-to-use-a-beautiful-notebook-without-being-afraid-to-ruin-it,https://sentimentalica.com/blog/how-to-use-a-beautiful-notebook-without-being-afraid-to-ruin-it.html,https://sentimentalica.com/blog/img/how-to-use-a-beautiful-notebook-without-being-afraid-to-ruin-it/gen1.png,UPLOAD_THIS_three-new-journal-guides.csv,UPLOAD_THIS_three-new-journal-guides.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-11,2026-08-12
how-to-use-a-beautiful-notebook-without-being-afraid-to-ruin-it,https://sentimentalica.com/blog/how-to-use-a-beautiful-notebook-without-being-afraid-to-ruin-it.html,https://sentimentalica.com/blog/img/how-to-use-a-beautiful-notebook-without-being-afraid-to-ruin-it/gen2.png,UPLOAD_THIS_three-new-journal-guides.csv,UPLOAD_THIS_three-new-journal-guides.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-11,2026-08-12
how-to-use-a-beautiful-notebook-without-being-afraid-to-ruin-it,https://sentimentalica.com/blog/how-to-use-a-beautiful-notebook-without-being-afraid-to-ruin-it.html,https://sentimentalica.com/blog/img/how-to-use-a-beautiful-notebook-without-being-afraid-to-ruin-it/gen3.png,UPLOAD_THIS_three-new-journal-guides.csv,UPLOAD_THIS_three-new-journal-guides.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-11,2026-08-12
how-to-use-printable-ephemera-without-clutter,https://sentimentalica.com/blog/how-to-use-printable-ephemera-without-clutter.html,https://sentimentalica.com/blog/img/how-to-use-printable-ephemera-without-clutter/gen1.jpg,011_Lavender_Dusk.csv,011_Lavender_Dusk.csv | 032_Pastel_Dusk.csv | 035_Silk_Promise.csv | 096_Primrose_Dell.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-06 | 2026-08-12 | 2026-08-18 | 2026-08-24,2026-08-12
how-to-use-printable-ephemera-without-clutter,https://sentimentalica.com/blog/how-to-use-printable-ephemera-without-clutter.html,https://sentimentalica.com/blog/img/how-to-use-printable-ephemera-without-clutter/gen2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-12,2026-08-12
how-to-use-printable-ephemera-without-clutter,https://sentimentalica.com/blog/how-to-use-printable-ephemera-without-clutter.html,https://sentimentalica.com/blog/img/how-to-use-printable-ephemera-without-clutter/gen3.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-12,2026-08-12
how-to-use-printable-ephemera-without-clutter,https://sentimentalica.com/blog/how-to-use-printable-ephemera-without-clutter.html,https://sentimentalica.com/blog/img/how-to-use-printable-ephemera-without-clutter/palette-lavender.jpg,011_Lavender_Dusk.csv,011_Lavender_Dusk.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-12 | 2026-08-27,2026-08-12
how-to-use-printable-ephemera-without-clutter,https://sentimentalica.com/blog/how-to-use-printable-ephemera-without-clutter.html,https://sentimentalica.com/blog/img/how-to-use-printable-ephemera-without-clutter/palette-primrose.jpg,096_Primrose_Dell.csv,096_Primrose_Dell.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-12 | 2026-08-21,2026-08-12
